vid,date
h677-111.2009,2009-07-30
s252-111.2009,2009-07-30
h664-111.2009,2009-07-30
h682-111.2009,2009-07-31
h683-111.2009,2009-07-31
h684-111.2009,2009-07-31
h685-111.2009,2009-07-31
h686-111.2009,2009-07-31
s255-111.2009,2009-08-03
s256-111.2009,2009-08-03
s257-111.2009,2009-08-04
s261-111.2009,2009-08-04
s258-111.2009,2009-08-04
s260-111.2009,2009-08-04
s259-111.2009,2009-08-04
s266-111.2009,2009-08-06
s263-111.2009,2009-08-06
s268-111.2009,2009-08-06
s269-111.2009,2009-08-06
s265-111.2009,2009-08-06
s262-111.2009,2009-08-06
s267-111.2009,2009-08-06
s264-111.2009,2009-08-06
s270-111.2009,2009-08-06
s271-111.2009,2009-09-08
h689-111.2009,2009-09-08
h687-111.2009,2009-09-08
h688-111.2009,2009-09-08
h691-111.2009,2009-09-09
s273-111.2009,2009-09-09
h693-111.2009,2009-09-09
h690-111.2009,2009-09-09
s272-111.2009,2009-09-09
h692-111.2009,2009-09-09
h694-111.2009,2009-09-10
h695-111.2009,2009-09-10
s274-111.2009,2009-09-10
h697-111.2009,2009-09-14
s275-111.2009,2009-09-14
h698-111.2009,2009-09-14
h696-111.2009,2009-09-14
h700-111.2009,2009-09-15
s276-111.2009,2009-09-15
h701-111.2009,2009-09-15
h699-111.2009,2009-09-15
h702-111.2009,2009-09-15
h708-111.2009,2009-09-16
h706-111.2009,2009-09-16
h709-111.2009,2009-09-16
s279-111.2009,2009-09-16
s281-111.2009,2009-09-16
h707-111.2009,2009-09-16
s277-111.2009,2009-09-16
s278-111.2009,2009-09-16
h703-111.2009,2009-09-16
s280-111.2009,2009-09-16
h705-111.2009,2009-09-16
h704-111.2009,2009-09-16
s282-111.2009,2009-09-16
s287-111.2009,2009-09-17
s286-111.2009,2009-09-17
h715-111.2009,2009-09-17
h718-111.2009,2009-09-17
h710-111.2009,2009-09-17
h717-111.2009,2009-09-17
s283-111.2009,2009-09-17
s288-111.2009,2009-09-17
h713-111.2009,2009-09-17
h712-111.2009,2009-09-17
s285-111.2009,2009-09-17
s284-111.2009,2009-09-17
s289-111.2009,2009-09-17
h716-111.2009,2009-09-17
h719-111.2009,2009-09-17
h711-111.2009,2009-09-17
h714-111.2009,2009-09-17
h720-111.2009,2009-09-22
s292-111.2009,2009-09-22
h722-111.2009,2009-09-22
s291-111.2009,2009-09-22
h721-111.2009,2009-09-22
s290-111.2009,2009-09-22
h725-111.2009,2009-09-23
h731-111.2009,2009-09-23
h728-111.2009,2009-09-23
h732-111.2009,2009-09-23
h734-111.2009,2009-09-23
h727-111.2009,2009-09-23
h726-111.2009,2009-09-23
h733-111.2009,2009-09-23
s294-111.2009,2009-09-23
h724-111.2009,2009-09-23
h730-111.2009,2009-09-23
s293-111.2009,2009-09-23
h723-111.2009,2009-09-23
h729-111.2009,2009-09-23
h737-111.2009,2009-09-24
s296-111.2009,2009-09-24
s298-111.2009,2009-09-24
h736-111.2009,2009-09-24
s297-111.2009,2009-09-24
s295-111.2009,2009-09-24
h735-111.2009,2009-09-24
h738-111.2009,2009-09-25
h739-111.2009,2009-09-25
s299-111.2009,2009-09-29
h740-111.2009,2009-09-29
h741-111.2009,2009-09-29
h742-111.2009,2009-09-29
s300-111.2009,2009-09-30
s301-111.2009,2009-09-30
h743-111.2009,2009-09-30
s303-111.2009,2009-09-30
s302-111.2009,2009-09-30
h745-111.2009,2009-09-30
h744-111.2009,2009-09-30
h748-111.2009,2009-10-01
h751-111.2009,2009-10-01
s305-111.2009,2009-10-01
h750-111.2009,2009-10-01
h747-111.2009,2009-10-01
h752-111.2009,2009-10-01
h749-111.2009,2009-10-01
h746-111.2009,2009-10-01
s304-111.2009,2009-10-01
s308-111.2009,2009-10-06
h753-111.2009,2009-10-06
h755-111.2009,2009-10-06
s311-111.2009,2009-10-06
s309-111.2009,2009-10-06
s312-111.2009,2009-10-06
s315-111.2009,2009-10-06
s307-111.2009,2009-10-06
s313-111.2009,2009-10-06
s314-111.2009,2009-10-06
s306-111.2009,2009-10-06
s310-111.2009,2009-10-06
h754-111.2009,2009-10-06
h756-111.2009,2009-10-07
h759-111.2009,2009-10-07
h763-111.2009,2009-10-07
h761-111.2009,2009-10-07
h762-111.2009,2009-10-07
h757-111.2009,2009-10-07
s316-111.2009,2009-10-07
h758-111.2009,2009-10-07
h760-111.2009,2009-10-07
h766-111.2009,2009-10-08
s317-111.2009,2009-10-08
h767-111.2009,2009-10-08
s318-111.2009,2009-10-08
h765-111.2009,2009-10-08
h771-111.2009,2009-10-08
h769-111.2009,2009-10-08
h768-111.2009,2009-10-08
s319-111.2009,2009-10-08
h770-111.2009,2009-10-08
h764-111.2009,2009-10-08
h772-111.2009,2009-10-13
h773-111.2009,2009-10-13
h774-111.2009,2009-10-13
s320-111.2009,2009-10-13
h779-111.2009,2009-10-14
h777-111.2009,2009-10-14
h778-111.2009,2009-10-14
h776-111.2009,2009-10-14
h775-111.2009,2009-10-14
s321-111.2009,2009-10-14
h782-111.2009,2009-10-15
h789-111.2009,2009-10-15
h788-111.2009,2009-10-15
s322-111.2009,2009-10-15
h787-111.2009,2009-10-15
h783-111.2009,2009-10-15
h781-111.2009,2009-10-15
h785-111.2009,2009-10-15
h784-111.2009,2009-10-15
h780-111.2009,2009-10-15
h786-111.2009,2009-10-15
s323-111.2009,2009-10-20
h792-111.2009,2009-10-20
h791-111.2009,2009-10-20
h790-111.2009,2009-10-20
h793-111.2009,2009-10-21
h794-111.2009,2009-10-21
h797-111.2009,2009-10-21
s325-111.2009,2009-10-21
s324-111.2009,2009-10-21
h795-111.2009,2009-10-21
h796-111.2009,2009-10-21
h810-111.2009,2009-10-22
h801-111.2009,2009-10-22
h804-111.2009,2009-10-22
h809-111.2009,2009-10-22
h808-111.2009,2009-10-22
h799-111.2009,2009-10-22
h807-111.2009,2009-10-22
s326-111.2009,2009-10-22
h811-111.2009,2009-10-22
h803-111.2009,2009-10-22
h802-111.2009,2009-10-22
h798-111.2009,2009-10-22
h806-111.2009,2009-10-22
s327-111.2009,2009-10-22
h805-111.2009,2009-10-22
h800-111.2009,2009-10-22
h813-111.2009,2009-10-23
h812-111.2009,2009-10-23
h815-111.2009,2009-10-26
h814-111.2009,2009-10-26
h817-111.2009,2009-10-27
s329-111.2009,2009-10-27
h816-111.2009,2009-10-27
s328-111.2009,2009-10-27
h818-111.2009,2009-10-27
h819-111.2009,2009-10-28
h821-111.2009,2009-10-28
h822-111.2009,2009-10-28
h820-111.2009,2009-10-28
h823-111.2009,2009-10-29
h830-111.2009,2009-10-29
h831-111.2009,2009-10-29
s330-111.2009,2009-10-29
h825-111.2009,2009-10-29
h828-111.2009,2009-10-29
h826-111.2009,2009-10-29
s331-111.2009,2009-10-29
h827-111.2009,2009-10-29
h829-111.2009,2009-10-29
h824-111.2009,2009-10-29
h833-111.2009,2009-11-02
s332-111.2009,2009-11-02
h832-111.2009,2009-11-02
h834-111.2009,2009-11-02
h838-111.2009,2009-11-03
h835-111.2009,2009-11-03
h836-111.2009,2009-11-03
h839-111.2009,2009-11-03
h837-111.2009,2009-11-03
h840-111.2009,2009-11-03
h850-111.2009,2009-11-04
h846-111.2009,2009-11-04
h844-111.2009,2009-11-04
h854-111.2009,2009-11-04
h853-111.2009,2009-11-04
h845-111.2009,2009-11-04
h842-111.2009,2009-11-04
h851-111.2009,2009-11-04
h841-111.2009,2009-11-04
h849-111.2009,2009-11-04
h852-111.2009,2009-11-04
h848-111.2009,2009-11-04
s333-111.2009,2009-11-04
s334-111.2009,2009-11-04
h847-111.2009,2009-11-04
h855-111.2009,2009-11-04
h843-111.2009,2009-11-04
s341-111.2009,2009-11-05
s337-111.2009,2009-11-05
h863-111.2009,2009-11-05
s339-111.2009,2009-11-05
s335-111.2009,2009-11-05
s338-111.2009,2009-11-05
h862-111.2009,2009-11-05
h864-111.2009,2009-11-05
h861-111.2009,2009-11-05
s336-111.2009,2009-11-05
h858-111.2009,2009-11-05
h856-111.2009,2009-11-05
s340-111.2009,2009-11-05
h857-111.2009,2009-11-05
h859-111.2009,2009-11-05
h860-111.2009,2009-11-05
h873-111.2009,2009-11-06
h874-111.2009,2009-11-06
h865-111.2009,2009-11-06
h875-111.2009,2009-11-06
h866-111.2009,2009-11-06
h868-111.2009,2009-11-06
h871-111.2009,2009-11-06
h867-111.2009,2009-11-06
h870-111.2009,2009-11-06
h869-111.2009,2009-11-06
h872-111.2009,2009-11-06
h887-111.2009,2009-11-07
h879-111.2009,2009-11-07
h881-111.2009,2009-11-07
h886-111.2009,2009-11-07
h888-111.2009,2009-11-07
h878-111.2009,2009-11-07
h877-111.2009,2009-11-07
h885-111.2009,2009-11-07
h882-111.2009,2009-11-07
h876-111.2009,2009-11-07
h884-111.2009,2009-11-07
h880-111.2009,2009-11-07
h883-111.2009,2009-11-07
s343-111.2009,2009-11-09
s342-111.2009,2009-11-09
s344-111.2009,2009-11-16
h889-111.2009,2009-11-16
s345-111.2009,2009-11-16
h891-111.2009,2009-11-16
h890-111.2009,2009-11-16
h892-111.2009,2009-11-17
h893-111.2009,2009-11-17
s348-111.2009,2009-11-17
s346-111.2009,2009-11-17
h894-111.2009,2009-11-17
s349-111.2009,2009-11-17
s347-111.2009,2009-11-17
h895-111.2009,2009-11-17
h901-111.2009,2009-11-18
h899-111.2009,2009-11-18
h896-111.2009,2009-11-18
h900-111.2009,2009-11-18
h898-111.2009,2009-11-18
h897-111.2009,2009-11-18
h906-111.2009,2009-11-19
s351-111.2009,2009-11-19
s350-111.2009,2009-11-19
h904-111.2009,2009-11-19
s352-111.2009,2009-11-19
h909-111.2009,2009-11-19
h903-111.2009,2009-11-19
h908-111.2009,2009-11-19
h902-111.2009,2009-11-19
h905-111.2009,2009-11-19
h907-111.2009,2009-11-19
h910-111.2009,2009-11-19
s353-111.2009,2009-11-21
h913-111.2009,2009-12-01
h911-111.2009,2009-12-01
s354-111.2009,2009-12-01
h912-111.2009,2009-12-01
h919-111.2009,2009-12-02
h920-111.2009,2009-12-02
h918-111.2009,2009-12-02
h916-111.2009,2009-12-02
h915-111.2009,2009-12-02
h922-111.2009,2009-12-02
h921-111.2009,2009-12-02
h914-111.2009,2009-12-02
h917-111.2009,2009-12-02
s358-111.2009,2009-12-03
s356-111.2009,2009-12-03
s357-111.2009,2009-12-03
s355-111.2009,2009-12-03
h926-111.2009,2009-12-03
h930-111.2009,2009-12-03
h923-111.2009,2009-12-03
h925-111.2009,2009-12-03
h928-111.2009,2009-12-03
h927-111.2009,2009-12-03
h929-111.2009,2009-12-03
h924-111.2009,2009-12-03
s362-111.2009,2009-12-04
s360-111.2009,2009-12-04
s359-111.2009,2009-12-04
s361-111.2009,2009-12-04
s363-111.2009,2009-12-05
s364-111.2009,2009-12-05
s365-111.2009,2009-12-06
s366-111.2009,2009-12-06
s367-111.2009,2009-12-07
s368-111.2009,2009-12-07
h936-111.2009,2009-12-08
s369-111.2009,2009-12-08
h938-111.2009,2009-12-08
s370-111.2009,2009-12-08
h932-111.2009,2009-12-08
h933-111.2009,2009-12-08
h937-111.2009,2009-12-08
h931-111.2009,2009-12-08
h935-111.2009,2009-12-08
h934-111.2009,2009-12-08
h945-111.2009,2009-12-09
h946-111.2009,2009-12-09
h940-111.2009,2009-12-09
h942-111.2009,2009-12-09
h939-111.2009,2009-12-09
h944-111.2009,2009-12-09
h941-111.2009,2009-12-09
h943-111.2009,2009-12-09
h948-111.2009,2009-12-10
h957-111.2009,2009-12-10
h955-111.2009,2009-12-10
s371-111.2009,2009-12-10
h958-111.2009,2009-12-10
h953-111.2009,2009-12-10
h951-111.2009,2009-12-10
h952-111.2009,2009-12-10
h947-111.2009,2009-12-10
h950-111.2009,2009-12-10
h959-111.2009,2009-12-10
h954-111.2009,2009-12-10
h949-111.2009,2009-12-10
h956-111.2009,2009-12-10
h967-111.2009,2009-12-11
s372-111.2009,2009-12-11
h962-111.2009,2009-12-11
h963-111.2009,2009-12-11
h964-111.2009,2009-12-11
h965-111.2009,2009-12-11
h960-111.2009,2009-12-11
h966-111.2009,2009-12-11
h968-111.2009,2009-12-11
h961-111.2009,2009-12-11
s373-111.2009,2009-12-12
s374-111.2009,2009-12-13
h969-111.2009,2009-12-14
h970-111.2009,2009-12-14
s378-111.2009,2009-12-15
h974-111.2009,2009-12-15
s375-111.2009,2009-12-15
h973-111.2009,2009-12-15
s376-111.2009,2009-12-15
h971-111.2009,2009-12-15
s377-111.2009,2009-12-15
h977-111.2009,2009-12-15
h975-111.2009,2009-12-15
h972-111.2009,2009-12-15
h976-111.2009,2009-12-15
h988-111.2009,2009-12-16
h989-111.2009,2009-12-16
h980-111.2009,2009-12-16
h983-111.2009,2009-12-16
h982-111.2009,2009-12-16
h985-111.2009,2009-12-16
h979-111.2009,2009-12-16
h991-111.2009,2009-12-16
s379-111.2009,2009-12-16
h981-111.2009,2009-12-16
h990-111.2009,2009-12-16
h978-111.2009,2009-12-16
h986-111.2009,2009-12-16
h987-111.2009,2009-12-16
h984-111.2009,2009-12-16
s380-111.2009,2009-12-17
s381-111.2009,2009-12-18
s382-111.2009,2009-12-19
s384-111.2009,2009-12-19
s383-111.2009,2009-12-19
s385-111.2009,2009-12-21
s387-111.2009,2009-12-22
s388-111.2009,2009-12-22
s386-111.2009,2009-12-22
s392-111.2009,2009-12-23
s395-111.2009,2009-12-23
s389-111.2009,2009-12-23
s393-111.2009,2009-12-23
s391-111.2009,2009-12-23
s394-111.2009,2009-12-23
s390-111.2009,2009-12-23
s397-111.2009,2009-12-24
s396-111.2009,2009-12-24
h1-111.2010,2010-01-12
h3-111.2010,2010-01-13
h5-111.2010,2010-01-13
h2-111.2010,2010-01-13
h4-111.2010,2010-01-13
h6-111.2010,2010-01-19
h7-111.2010,2010-01-19
h8-111.2010,2010-01-19
s1-111.2010,2010-01-20
h10-111.2010,2010-01-20
h9-111.2010,2010-01-20
h11-111.2010,2010-01-20
h13-111.2010,2010-01-21
h12-111.2010,2010-01-21
h15-111.2010,2010-01-21
h16-111.2010,2010-01-21
h14-111.2010,2010-01-21
s2-111.2010,2010-01-21
s3-111.2010,2010-01-25
s5-111.2010,2010-01-26
s4-111.2010,2010-01-26
h19-111.2010,2010-01-26
s6-111.2010,2010-01-26
s9-111.2010,2010-01-26
h17-111.2010,2010-01-26
s8-111.2010,2010-01-26
s7-111.2010,2010-01-26
h18-111.2010,2010-01-26
h21-111.2010,2010-01-27
h20-111.2010,2010-01-27
h23-111.2010,2010-01-27
h25-111.2010,2010-01-27
h24-111.2010,2010-01-27
h22-111.2010,2010-01-27
s11-111.2010,2010-01-28
s14-111.2010,2010-01-28
s15-111.2010,2010-01-28
s12-111.2010,2010-01-28
s10-111.2010,2010-01-28
s13-111.2010,2010-01-28
s16-111.2010,2010-01-28
s17-111.2010,2010-02-01
h28-111.2010,2010-02-02
h27-111.2010,2010-02-02
h26-111.2010,2010-02-02
h32-111.2010,2010-02-03
h29-111.2010,2010-02-03
h34-111.2010,2010-02-03
h30-111.2010,2010-02-03
h37-111.2010,2010-02-03
h36-111.2010,2010-02-03
h35-111.2010,2010-02-03
h33-111.2010,2010-02-03
h38-111.2010,2010-02-03
h31-111.2010,2010-02-03
s18-111.2010,2010-02-04
h40-111.2010,2010-02-04
h48-111.2010,2010-02-04
h44-111.2010,2010-02-04
h45-111.2010,2010-02-04
h47-111.2010,2010-02-04
h46-111.2010,2010-02-04
s20-111.2010,2010-02-04
s19-111.2010,2010-02-04
h43-111.2010,2010-02-04
h42-111.2010,2010-02-04
h39-111.2010,2010-02-04
h41-111.2010,2010-02-04
s22-111.2010,2010-02-09
s21-111.2010,2010-02-09
h49-111.2010,2010-02-22
s23-111.2010,2010-02-22
h50-111.2010,2010-02-22
h52-111.2010,2010-02-23
h57-111.2010,2010-02-23
h53-111.2010,2010-02-23
h59-111.2010,2010-02-23
h56-111.2010,2010-02-23
h58-111.2010,2010-02-23
h54-111.2010,2010-02-23
h55-111.2010,2010-02-23
h51-111.2010,2010-02-23
h64-111.2010,2010-02-24
h65-111.2010,2010-02-24
h60-111.2010,2010-02-24
h62-111.2010,2010-02-24
h61-111.2010,2010-02-24
h63-111.2010,2010-02-24
s24-111.2010,2010-02-24
s25-111.2010,2010-02-24
s28-111.2010,2010-02-25
h68-111.2010,2010-02-25
s26-111.2010,2010-02-25
h67-111.2010,2010-02-25
s27-111.2010,2010-02-25
h66-111.2010,2010-02-25
h70-111.2010,2010-02-26
h69-111.2010,2010-02-26
h74-111.2010,2010-02-26
h71-111.2010,2010-02-26
h73-111.2010,2010-02-26
h72-111.2010,2010-02-26
h76-111.2010,2010-03-02
s32-111.2010,2010-03-02
h77-111.2010,2010-03-02
s30-111.2010,2010-03-02
h75-111.2010,2010-03-02
s29-111.2010,2010-03-02
s31-111.2010,2010-03-02
h81-111.2010,2010-03-03
s39-111.2010,2010-03-03
s33-111.2010,2010-03-03
s35-111.2010,2010-03-03
h78-111.2010,2010-03-03
s34-111.2010,2010-03-03
h79-111.2010,2010-03-03
s36-111.2010,2010-03-03
h80-111.2010,2010-03-03
s37-111.2010,2010-03-03
s38-111.2010,2010-03-03
h82-111.2010,2010-03-03
h83-111.2010,2010-03-03
s41-111.2010,2010-03-04
h87-111.2010,2010-03-04
h85-111.2010,2010-03-04
h84-111.2010,2010-03-04
h91-111.2010,2010-03-04
s43-111.2010,2010-03-04
h86-111.2010,2010-03-04
s40-111.2010,2010-03-04
h90-111.2010,2010-03-04
h88-111.2010,2010-03-04
s42-111.2010,2010-03-04
h89-111.2010,2010-03-04
h93-111.2010,2010-03-09
h94-111.2010,2010-03-09
s46-111.2010,2010-03-09
h92-111.2010,2010-03-09
s44-111.2010,2010-03-09
s45-111.2010,2010-03-09
h95-111.2010,2010-03-10
h100-111.2010,2010-03-10
h97-111.2010,2010-03-10
s47-111.2010,2010-03-10
s48-111.2010,2010-03-10
h96-111.2010,2010-03-10
h98-111.2010,2010-03-10
h99-111.2010,2010-03-10
h106-111.2010,2010-03-11
h104-111.2010,2010-03-11
h102-111.2010,2010-03-11
h101-111.2010,2010-03-11
h108-111.2010,2010-03-11
h107-111.2010,2010-03-11
h105-111.2010,2010-03-11
h103-111.2010,2010-03-11
h110-111.2010,2010-03-12
h111-111.2010,2010-03-12
h109-111.2010,2010-03-12
h113-111.2010,2010-03-15
h112-111.2010,2010-03-15
h114-111.2010,2010-03-15
h115-111.2010,2010-03-15
s49-111.2010,2010-03-15
h118-111.2010,2010-03-16
s51-111.2010,2010-03-16
s50-111.2010,2010-03-16
h117-111.2010,2010-03-16
h116-111.2010,2010-03-16
s52-111.2010,2010-03-16
s53-111.2010,2010-03-16
h119-111.2010,2010-03-16
s54-111.2010,2010-03-17
h124-111.2010,2010-03-17
h125-111.2010,2010-03-17
h121-111.2010,2010-03-17
s56-111.2010,2010-03-17
h127-111.2010,2010-03-17
h123-111.2010,2010-03-17
h120-111.2010,2010-03-17
h126-111.2010,2010-03-17
s55-111.2010,2010-03-17
h122-111.2010,2010-03-17
h131-111.2010,2010-03-18
h129-111.2010,2010-03-18
h133-111.2010,2010-03-18
h130-111.2010,2010-03-18
h128-111.2010,2010-03-18
h134-111.2010,2010-03-18
s60-111.2010,2010-03-18
s58-111.2010,2010-03-18
h132-111.2010,2010-03-18
h135-111.2010,2010-03-18
s59-111.2010,2010-03-18
s57-111.2010,2010-03-18
h139-111.2010,2010-03-19
h136-111.2010,2010-03-19
h137-111.2010,2010-03-19
h141-111.2010,2010-03-19
h138-111.2010,2010-03-19
h142-111.2010,2010-03-19
h145-111.2010,2010-03-19
h147-111.2010,2010-03-19
h144-111.2010,2010-03-19
h146-111.2010,2010-03-19
h140-111.2010,2010-03-19
h143-111.2010,2010-03-19
h151-111.2010,2010-03-20
h150-111.2010,2010-03-20
h152-111.2010,2010-03-20
h154-111.2010,2010-03-20
h148-111.2010,2010-03-20
h153-111.2010,2010-03-20
h149-111.2010,2010-03-20
h164-111.2010,2010-03-21
h162-111.2010,2010-03-21
h165-111.2010,2010-03-21
h166-111.2010,2010-03-21
h157-111.2010,2010-03-21
h167-111.2010,2010-03-21
h158-111.2010,2010-03-21
h159-111.2010,2010-03-21
h155-111.2010,2010-03-21
h168-111.2010,2010-03-21
h160-111.2010,2010-03-21
h161-111.2010,2010-03-21
h169-111.2010,2010-03-21
h156-111.2010,2010-03-21
h163-111.2010,2010-03-21
h170-111.2010,2010-03-22
h171-111.2010,2010-03-22
s61-111.2010,2010-03-22
h176-111.2010,2010-03-23
h173-111.2010,2010-03-23
h172-111.2010,2010-03-23
h174-111.2010,2010-03-23
h177-111.2010,2010-03-23
s63-111.2010,2010-03-23
h175-111.2010,2010-03-23
s62-111.2010,2010-03-23
s65-111.2010,2010-03-24
s85-111.2010,2010-03-24
h186-111.2010,2010-03-24
h178-111.2010,2010-03-24
h184-111.2010,2010-03-24
s74-111.2010,2010-03-24
s67-111.2010,2010-03-24
h182-111.2010,2010-03-24
h179-111.2010,2010-03-24
s66-111.2010,2010-03-24
s64-111.2010,2010-03-24
s78-111.2010,2010-03-24
s79-111.2010,2010-03-24
s71-111.2010,2010-03-24
s69-111.2010,2010-03-24
s81-111.2010,2010-03-24
s77-111.2010,2010-03-24
h183-111.2010,2010-03-24
s80-111.2010,2010-03-24
h180-111.2010,2010-03-24
s84-111.2010,2010-03-24
s68-111.2010,2010-03-24
h181-111.2010,2010-03-24
h185-111.2010,2010-03-24
s83-111.2010,2010-03-24
s82-111.2010,2010-03-24
s75-111.2010,2010-03-24
s76-111.2010,2010-03-24
s73-111.2010,2010-03-24
s72-111.2010,2010-03-24
s70-111.2010,2010-03-24
h189-111.2010,2010-03-25
h191-111.2010,2010-03-25
h193-111.2010,2010-03-25
h194-111.2010,2010-03-25
h188-111.2010,2010-03-25
h192-111.2010,2010-03-25
s108-111.2010,2010-03-25
h187-111.2010,2010-03-25
s106-111.2010,2010-03-25
s107-111.2010,2010-03-25
s94-111.2010,2010-03-25
s99-111.2010,2010-03-25
s101-111.2010,2010-03-25
h195-111.2010,2010-03-25
s100-111.2010,2010-03-25
s104-111.2010,2010-03-25
s95-111.2010,2010-03-25
s92-111.2010,2010-03-25
s88-111.2010,2010-03-25
s87-111.2010,2010-03-25
s97-111.2010,2010-03-25
s89-111.2010,2010-03-25
s105-111.2010,2010-03-25
s86-111.2010,2010-03-25
s91-111.2010,2010-03-25
s93-111.2010,2010-03-25
s98-111.2010,2010-03-25
s96-111.2010,2010-03-25
s102-111.2010,2010-03-25
h190-111.2010,2010-03-25
s90-111.2010,2010-03-25
s103-111.2010,2010-03-25
s109-111.2010,2010-04-12
h196-111.2010,2010-04-13
h198-111.2010,2010-04-13
h197-111.2010,2010-04-13
s112-111.2010,2010-04-14
h202-111.2010,2010-04-14
h203-111.2010,2010-04-14
h199-111.2010,2010-04-14
s110-111.2010,2010-04-14
h200-111.2010,2010-04-14
s111-111.2010,2010-04-14
h201-111.2010,2010-04-14
h211-111.2010,2010-04-15
s117-111.2010,2010-04-15
s115-111.2010,2010-04-15
h205-111.2010,2010-04-15
h209-111.2010,2010-04-15
s116-111.2010,2010-04-15
h204-111.2010,2010-04-15
h208-111.2010,2010-04-15
h210-111.2010,2010-04-15
h206-111.2010,2010-04-15
s114-111.2010,2010-04-15
h207-111.2010,2010-04-15
s113-111.2010,2010-04-15
s118-111.2010,2010-04-19
h212-111.2010,2010-04-20
s120-111.2010,2010-04-20
s119-111.2010,2010-04-20
h213-111.2010,2010-04-20
s121-111.2010,2010-04-21
h215-111.2010,2010-04-21
h216-111.2010,2010-04-21
s122-111.2010,2010-04-21
h214-111.2010,2010-04-21
h220-111.2010,2010-04-22
h217-111.2010,2010-04-22
h218-111.2010,2010-04-22
h219-111.2010,2010-04-22
s123-111.2010,2010-04-22
h222-111.2010,2010-04-26
s124-111.2010,2010-04-26
h223-111.2010,2010-04-26
s125-111.2010,2010-04-26
h221-111.2010,2010-04-26
h225-111.2010,2010-04-27
h224-111.2010,2010-04-27
h226-111.2010,2010-04-27
s126-111.2010,2010-04-27
h229-111.2010,2010-04-28
h230-111.2010,2010-04-28
h228-111.2010,2010-04-28
h227-111.2010,2010-04-28
s127-111.2010,2010-04-28
h232-111.2010,2010-04-29
h234-111.2010,2010-04-29
h238-111.2010,2010-04-29
h231-111.2010,2010-04-29
h242-111.2010,2010-04-29
h239-111.2010,2010-04-29
h241-111.2010,2010-04-29
h237-111.2010,2010-04-29
h233-111.2010,2010-04-29
h240-111.2010,2010-04-29
h235-111.2010,2010-04-29
h236-111.2010,2010-04-29
h245-111.2010,2010-05-04
h243-111.2010,2010-05-04
h244-111.2010,2010-05-04
s128-111.2010,2010-05-05
h246-111.2010,2010-05-05
s129-111.2010,2010-05-05
s130-111.2010,2010-05-05
h247-111.2010,2010-05-05
h248-111.2010,2010-05-05
s131-111.2010,2010-05-05
h254-111.2010,2010-05-06
h251-111.2010,2010-05-06
s136-111.2010,2010-05-06
s134-111.2010,2010-05-06
h255-111.2010,2010-05-06
h249-111.2010,2010-05-06
h250-111.2010,2010-05-06
h253-111.2010,2010-05-06
s132-111.2010,2010-05-06
h252-111.2010,2010-05-06
s135-111.2010,2010-05-06
s133-111.2010,2010-05-06
s140-111.2010,2010-05-11
s137-111.2010,2010-05-11
s138-111.2010,2010-05-11
s139-111.2010,2010-05-11
h258-111.2010,2010-05-11
h257-111.2010,2010-05-11
h256-111.2010,2010-05-11
h264-111.2010,2010-05-12
h263-111.2010,2010-05-12
s141-111.2010,2010-05-12
h261-111.2010,2010-05-12
h262-111.2010,2010-05-12
h266-111.2010,2010-05-12
s142-111.2010,2010-05-12
h259-111.2010,2010-05-12
s145-111.2010,2010-05-12
h265-111.2010,2010-05-12
h260-111.2010,2010-05-12
s143-111.2010,2010-05-12
s144-111.2010,2010-05-12
h271-111.2010,2010-05-13
h268-111.2010,2010-05-13
s150-111.2010,2010-05-13
h270-111.2010,2010-05-13
s149-111.2010,2010-05-13
h269-111.2010,2010-05-13
h267-111.2010,2010-05-13
s148-111.2010,2010-05-13
s147-111.2010,2010-05-13
h272-111.2010,2010-05-13
s146-111.2010,2010-05-13
s151-111.2010,2010-05-17
s152-111.2010,2010-05-17
s153-111.2010,2010-05-18
s155-111.2010,2010-05-18
s154-111.2010,2010-05-18
h274-111.2010,2010-05-18
s157-111.2010,2010-05-18
